108	a	253	b	t	100
24	a	294	b	t	2
34	a	198	b	t	3
147	a	266	b	t	104
35	a	147	b	t	3
103	a	117	b	t	100
174	a	180	b	t	107
25	a	202	b	t	2
25	a	155	b	t	2
151	a	278	b	t	105
218	a	297	b	t	201
129	a	261	b	t	102
229	a	267	b	t	202
85	a	264	b	t	8
223	a	291	b	t	202
86	a	223	b	t	8
68	a	223	b	t	6
103	a	151	b	t	100
247	a	273	b	t	204
133	a	240	b	t	103
272	a	273	b	t	207
7	a	298	b	t	0
76	a	273	b	t	7
79	a	135	b	t	7
93	a	217	b	t	9
52	a	134	b	t	5
107	a	159	b	t	100
137	a	250	b	t	103
75	a	136	b	t	7
230	a	247	b	t	203
38	a	295	b	t	3
91	a	109	b	t	9
94	a	222	b	t	9
7	a	91	b	t	0
129	a	267	b	t	102
75	a	270	b	t	7
51	a	137	b	t	5
51	a	198	b	t	5
91	a	137	b	t	9
103	a	108	b	t	100
103	a	308	b	t	100
90	a	252	b	t	9
57	a	236	b	t	5
115	a	230	b	t	101
115	a	257	b	t	101
12	a	199	b	t	1
222	a	248	b	t	202
192	a	288	b	t	109
218	a	243	b	t	201
56	a	267	b	t	5
155	a	268	b	t	105
29	a	116	b	t	2
21	a	176	b	t	2
24	a	212	b	t	2
69	a	76	b	t	6
185	a	192	b	t	108
26	a	282	b	t	2
231	a	240	b	t	203
13	a	240	b	t	1
7	a	13	b	t	0
7	a	242	b	t	0
7	a	129	b	t	0
94	a	175	b	t	9
38	a	175	b	t	3
175	a	295	b	t	107
175	a	211	b	t	107
87	a	222	b	t	8
76	a	209	b	t	7
80	a	295	b	t	8
211	a	295	b	t	201
94	a	211	b	t	9
38	a	211	b	t	3
80	a	211	b	t	8
230	a	273	b	t	203
254	a	270	b	t	205
1	a	52	b	t	0
2	a	27	b	t	0
44	a	111	b	t	4
47	a	75	b	t	4
75	a	211	b	t	7
7	a	113	b	t	0
7	a	157	b	t	0
69	a	221	b	t	6
27	a	221	b	t	2
3	a	221	b	t	0
49	a	221	b	t	4
221	a	303	b	t	202
221	a	230	b	t	202
176	a	221	b	t	107
221	a	300	b	t	202
16	a	221	b	t	1
2	a	221	b	t	0
221	a	247	b	t	202
221	a	284	b	t	202
209	a	221	b	t	200
154	a	221	b	t	105
138	a	221	b	t	103
221	a	257	b	t	202
77	a	221	b	t	7
115	a	221	b	t	101
221	a	299	b	t	202
128	a	176	b	t	102
107	a	272	b	t	100
253	a	266	b	t	205
87	a	259	b	t	8
47	a	178	b	t	4
56	a	242	b	t	5
151	a	267	b	t	105
202	a	267	b	t	200
183	a	199	b	t	108
68	a	225	b	t	6
208	a	220	b	t	200
269	a	281	b	t	206
231	a	288	b	t	203
172	a	275	b	t	107
130	a	155	b	t	103
130	a	166	b	t	103
46	a	130	b	t	4
8	a	130	b	t	0
130	a	218	b	t	103
130	a	232	b	t	103
45	a	130	b	t	4
130	a	253	b	t	103
130	a	231	b	t	103
130	a	305	b	t	103
130	a	202	b	t	103
111	a	130	b	t	101
130	a	133	b	t	103
130	a	243	b	t	103
130	a	240	b	t	103
130	a	268	b	t	103
13	a	130	b	t	1
130	a	304	b	t	103
130	a	297	b	t	103
1	a	12	b	t	0
4	a	287	b	t	0
135	a	145	b	t	103
241	a	274	b	t	204
111	a	171	b	t	101
31	a	136	b	t	3
124	a	232	b	t	102
142	a	218	b	t	104
218	a	290	b	t	201
47	a	191	b	t	4
281	a	282	b	t	208
99	a	180	b	t	9
181	a	218	b	t	108
99	a	113	b	t	9
4	a	183	b	t	0
73	a	90	b	t	7
113	a	129	b	t	101
129	a	232	b	t	102
99	a	129	b	t	9
129	a	293	b	t	102
44	a	103	b	t	4
224	a	253	b	t	202
77	a	256	b	t	7
81	a	109	b	t	8
34	a	224	b	t	3
202	a	224	b	t	200
218	a	242	b	t	201
57	a	200	b	t	5
56	a	266	b	t	5
215	a	274	b	t	201
108	a	308	b	t	100
45	a	308	b	t	4
137	a	185	b	t	103
57	a	137	b	t	5
137	a	260	b	t	103
81	a	137	b	t	8
137	a	198	b	t	103
137	a	290	b	t	103
137	a	192	b	t	103
137	a	244	b	t	103
248	a	270	b	t	204
111	a	155	b	t	101
111	a	232	b	t	101
103	a	111	b	t	100
173	a	199	b	t	107
56	a	193	b	t	5
47	a	270	b	t	4
44	a	242	b	t	4
87	a	208	b	t	8
181	a	266	b	t	108
38	a	80	b	t	3
58	a	252	b	t	5
58	a	289	b	t	5
274	a	296	b	t	207
15	a	95	b	t	1
128	a	228	b	t	102
61	a	272	b	t	6
109	a	231	b	t	100
133	a	231	b	t	103
129	a	242	b	t	102
37	a	114	b	t	3
114	a	303	b	t	101
48	a	56	b	t	4
56	a	133	b	t	5
18	a	52	b	t	1
56	a	231	b	t	5
76	a	127	b	t	7
27	a	76	b	t	2
76	a	256	b	t	7
76	a	138	b	t	7
32	a	72	b	t	3
195	a	292	b	t	109
166	a	260	b	t	106
129	a	240	b	t	102
25	a	253	b	t	2
25	a	180	b	t	2
25	a	201	b	t	2
231	a	253	b	t	203
111	a	129	b	t	101
21	a	76	b	t	2
129	a	193	b	t	102
36	a	117	b	t	3
39	a	245	b	t	3
112	a	288	b	t	101
207	a	277	b	t	200
44	a	46	b	t	4
44	a	193	b	t	4
44	a	293	b	t	4
46	a	103	b	t	4
91	a	103	b	t	9
7	a	294	b	t	0
10	a	129	b	t	1
22	a	287	b	t	2
91	a	113	b	t	9
57	a	91	b	t	5
91	a	218	b	t	9
91	a	232	b	t	9
91	a	117	b	t	9
91	a	231	b	t	9
157	a	229	b	t	105
2	a	127	b	t	0
91	a	268	b	t	9
191	a	270	b	t	109
15	a	191	b	t	1
55	a	191	b	t	5
103	a	129	b	t	100
91	a	288	b	t	9
81	a	231	b	t	8
59	a	213	b	t	5
60	a	178	b	t	6
124	a	266	b	t	102
112	a	266	b	t	101
170	a	266	b	t	107
36	a	266	b	t	3
231	a	266	b	t	203
201	a	266	b	t	200
163	a	266	b	t	106
266	a	268	b	t	206
64	a	266	b	t	6
34	a	266	b	t	3
266	a	304	b	t	206
216	a	287	b	t	201
176	a	303	b	t	107
37	a	194	b	t	3
37	a	110	b	t	3
240	a	262	b	t	204
240	a	267	b	t	204
25	a	112	b	t	2
25	a	170	b	t	2
25	a	36	b	t	2
25	a	163	b	t	2
25	a	64	b	t	2
216	a	246	b	t	201
133	a	166	b	t	103
81	a	185	b	t	8
202	a	297	b	t	200
124	a	181	b	t	102
48	a	124	b	t	4
34	a	48	b	t	3
159	a	303	b	t	105
81	a	193	b	t	8
46	a	81	b	t	4
62	a	306	b	t	6
59	a	307	b	t	5
240	a	253	b	t	204
10	a	288	b	t	1
46	a	288	b	t	4
81	a	242	b	t	8
81	a	293	b	t	8
38	a	252	b	t	3
80	a	252	b	t	8
82	a	176	b	t	8
59	a	152	b	t	5
9	a	89	b	t	0
1	a	173	b	t	0
185	a	244	b	t	108
6	a	110	b	t	0
144	a	214	b	t	104
121	a	282	b	t	102
173	a	246	b	t	107
134	a	269	b	t	103
7	a	36	b	t	0
116	a	269	b	t	101
230	a	303	b	t	203
43	a	299	b	t	4
79	a	116	b	t	7
48	a	129	b	t	4
75	a	191	b	t	7
60	a	87	b	t	6
75	a	178	b	t	7
244	a	260	b	t	204
247	a	299	b	t	204
12	a	215	b	t	1
27	a	138	b	t	2
200	a	231	b	t	200
200	a	304	b	t	200
99	a	200	b	t	9
97	a	267	b	t	9
124	a	155	b	t	102
116	a	214	b	t	101
116	a	215	b	t	101
121	a	274	b	t	102
12	a	121	b	t	1
12	a	269	b	t	1
83	a	193	b	t	8
79	a	89	b	t	7
153	a	292	b	t	105
265	a	277	b	t	206
80	a	136	b	t	8
202	a	218	b	t	200
114	a	221	b	t	101
52	a	89	b	t	5
13	a	166	b	t	1
13	a	231	b	t	1
91	a	133	b	t	9
129	a	133	b	t	102
215	a	282	b	t	201
70	a	277	b	t	7
81	a	232	b	t	8
289	a	295	b	t	208
4	a	215	b	t	0
90	a	295	b	t	9
103	a	240	b	t	100
49	a	247	b	t	4
138	a	284	b	t	103
41	a	289	b	t	4
97	a	112	b	t	9
21	a	303	b	t	2
173	a	216	b	t	107
69	a	77	b	t	6
262	a	268	b	t	206
268	a	290	b	t	206
77	a	115	b	t	7
246	a	282	b	t	204
210	a	273	b	t	201
99	a	288	b	t	9
13	a	97	b	t	1
117	a	288	b	t	101
1	a	116	b	t	0
26	a	190	b	t	2
15	a	80	b	t	1
145	a	169	b	t	104
9	a	296	b	t	0
155	a	267	b	t	105
103	a	267	b	t	100
107	a	230	b	t	100
2	a	107	b	t	0
107	a	128	b	t	100
76	a	107	b	t	7
107	a	256	b	t	100
27	a	107	b	t	2
107	a	284	b	t	100
107	a	138	b	t	100
107	a	257	b	t	100
107	a	299	b	t	100
107	a	114	b	t	100
70	a	207	b	t	7
157	a	294	b	t	105
103	a	232	b	t	100
2	a	128	b	t	0
2	a	49	b	t	0
2	a	284	b	t	0
2	a	82	b	t	0
2	a	257	b	t	0
26	a	286	b	t	2
81	a	267	b	t	8
185	a	240	b	t	108
76	a	230	b	t	7
2	a	76	b	t	0
76	a	247	b	t	7
76	a	128	b	t	7
76	a	284	b	t	7
76	a	82	b	t	7
76	a	299	b	t	7
24	a	206	b	t	2
56	a	103	b	t	5
91	a	157	b	t	9
101	a	119	b	t	100
124	a	224	b	t	102
34	a	181	b	t	3
46	a	232	b	t	4
159	a	210	b	t	105
24	a	268	b	t	2
2	a	247	b	t	0
40	a	58	b	t	4
181	a	261	b	t	108
40	a	220	b	t	4
40	a	90	b	t	4
40	a	264	b	t	4
40	a	73	b	t	4
32	a	40	b	t	3
40	a	289	b	t	4
115	a	228	b	t	101
27	a	115	b	t	2
115	a	303	b	t	101
115	a	300	b	t	101
16	a	115	b	t	1
2	a	115	b	t	0
115	a	256	b	t	101
82	a	115	b	t	8
115	a	209	b	t	101
115	a	138	b	t	101
145	a	216	b	t	104
77	a	273	b	t	7
150	a	235	b	t	105
89	a	121	b	t	8
8	a	298	b	t	0
79	a	179	b	t	7
26	a	179	b	t	2
82	a	210	b	t	8
51	a	288	b	t	5
179	a	286	b	t	107
157	a	193	b	t	105
110	a	126	b	t	101
193	a	231	b	t	109
7	a	233	b	t	0
59	a	306	b	t	5
79	a	145	b	t	7
56	a	112	b	t	5
56	a	170	b	t	5
56	a	253	b	t	5
56	a	288	b	t	5
56	a	180	b	t	5
56	a	202	b	t	5
56	a	141	b	t	5
56	a	200	b	t	5
56	a	97	b	t	5
56	a	201	b	t	5
56	a	163	b	t	5
56	a	268	b	t	5
56	a	64	b	t	5
267	a	293	b	t	206
166	a	193	b	t	106
179	a	282	b	t	107
43	a	176	b	t	4
171	a	193	b	t	107
48	a	231	b	t	4
97	a	117	b	t	9
193	a	243	b	t	109
114	a	159	b	t	101
51	a	193	b	t	5
192	a	193	b	t	109
287	a	296	b	t	208
12	a	287	b	t	1
34	a	193	b	t	3
112	a	193	b	t	101
89	a	188	b	t	8
166	a	218	b	t	106
166	a	231	b	t	106
48	a	166	b	t	4
129	a	166	b	t	102
34	a	166	b	t	3
233	a	268	b	t	203
48	a	193	b	t	4
79	a	286	b	t	7
91	a	151	b	t	9
137	a	218	b	t	103
84	a	195	b	t	8
49	a	128	b	t	4
34	a	133	b	t	3
0	a	276	b	t	0
195	a	238	b	t	109
98	a	238	b	t	9
238	a	239	b	t	203
84	a	238	b	t	8
152	a	238	b	t	105
234	a	238	b	t	203
238	a	307	b	t	203
59	a	238	b	t	5
213	a	238	b	t	201
238	a	306	b	t	203
153	a	238	b	t	105
62	a	238	b	t	6
84	a	234	b	t	8
234	a	307	b	t	203
59	a	234	b	t	5
213	a	234	b	t	201
62	a	234	b	t	6
234	a	239	b	t	203
152	a	234	b	t	105
195	a	234	b	t	109
82	a	107	b	t	8
297	a	308	b	t	209
192	a	268	b	t	109
7	a	192	b	t	0
84	a	153	b	t	8
153	a	234	b	t	105
192	a	290	b	t	109
44	a	129	b	t	4
32	a	252	b	t	3
253	a	288	b	t	205
62	a	84	b	t	6
216	a	269	b	t	201
107	a	258	b	t	100
127	a	176	b	t	102
72	a	222	b	t	7
175	a	248	b	t	107
193	a	267	b	t	109
157	a	218	b	t	105
84	a	213	b	t	8
171	a	243	b	t	107
243	a	279	b	t	204
243	a	260	b	t	204
231	a	243	b	t	203
48	a	243	b	t	4
129	a	243	b	t	102
28	a	282	b	t	2
28	a	179	b	t	2
58	a	248	b	t	5
69	a	228	b	t	6
69	a	256	b	t	6
97	a	253	b	t	9
48	a	111	b	t	4
112	a	242	b	t	101
49	a	69	b	t	4
10	a	285	b	t	1
230	a	299	b	t	203
60	a	75	b	t	6
83	a	174	b	t	8
34	a	103	b	t	3
32	a	208	b	t	3
15	a	136	b	t	1
139	a	157	b	t	103
97	a	226	b	t	9
103	a	122	b	t	100
38	a	178	b	t	3
57	a	288	b	t	5
90	a	94	b	t	9
90	a	270	b	t	9
90	a	136	b	t	9
169	a	179	b	t	106
54	a	126	b	t	5
242	a	285	b	t	204
97	a	224	b	t	9
116	a	287	b	t	101
60	a	191	b	t	6
176	a	228	b	t	107
44	a	56	b	t	4
155	a	253	b	t	105
9	a	246	b	t	0
115	a	131	b	t	101
37	a	131	b	t	3
77	a	131	b	t	7
212	a	294	b	t	201
212	a	288	b	t	201
200	a	212	b	t	200
95	a	248	b	t	9
83	a	218	b	t	8
143	a	259	b	t	104
75	a	248	b	t	7
75	a	208	b	t	7
71	a	307	b	t	7
10	a	46	b	t	1
87	a	162	b	t	8
110	a	127	b	t	101
62	a	71	b	t	6
84	a	306	b	t	8
71	a	195	b	t	7
79	a	199	b	t	7
21	a	154	b	t	2
7	a	244	b	t	0
7	a	51	b	t	0
7	a	200	b	t	0
138	a	159	b	t	103
108	a	224	b	t	100
82	a	138	b	t	8
2	a	69	b	t	0
2	a	300	b	t	0
2	a	299	b	t	0
70	a	291	b	t	7
81	a	129	b	t	8
212	a	285	b	t	201
285	a	308	b	t	208
19	a	285	b	t	1
218	a	285	b	t	201
81	a	285	b	t	8
193	a	285	b	t	109
83	a	285	b	t	8
103	a	285	b	t	100
44	a	285	b	t	4
268	a	285	b	t	206
71	a	152	b	t	7
171	a	260	b	t	107
171	a	240	b	t	107
69	a	128	b	t	6
27	a	128	b	t	2
128	a	272	b	t	102
128	a	230	b	t	102
128	a	300	b	t	102
128	a	247	b	t	102
128	a	284	b	t	102
128	a	209	b	t	102
128	a	138	b	t	102
128	a	257	b	t	102
77	a	128	b	t	7
128	a	299	b	t	102
193	a	293	b	t	109
124	a	193	b	t	102
97	a	193	b	t	9
195	a	196	b	t	109
143	a	208	b	t	104
46	a	242	b	t	4
102	a	234	b	t	100
10	a	81	b	t	1
102	a	195	b	t	100
123	a	248	b	t	102
6	a	300	b	t	0
41	a	80	b	t	4
228	a	272	b	t	202
131	a	272	b	t	103
209	a	272	b	t	200
58	a	143	b	t	5
60	a	143	b	t	6
143	a	162	b	t	104
240	a	294	b	t	204
34	a	268	b	t	3
24	a	308	b	t	2
21	a	210	b	t	2
121	a	134	b	t	102
121	a	269	b	t	102
79	a	121	b	t	7
4	a	121	b	t	0
63	a	121	b	t	6
29	a	121	b	t	2
121	a	179	b	t	102
121	a	173	b	t	102
121	a	241	b	t	102
3	a	131	b	t	0
102	a	152	b	t	100
218	a	298	b	t	201
84	a	307	b	t	8
134	a	274	b	t	103
119	a	270	b	t	101
112	a	253	b	t	101
183	a	282	b	t	108
84	a	239	b	t	8
84	a	152	b	t	8
59	a	84	b	t	5
29	a	179	b	t	2
62	a	102	b	t	6
122	a	288	b	t	102
224	a	233	b	t	202
58	a	73	b	t	5
73	a	94	b	t	7
169	a	199	b	t	106
25	a	261	b	t	2
240	a	301	b	t	204
111	a	288	b	t	101
102	a	238	b	t	100
48	a	218	b	t	4
81	a	260	b	t	8
81	a	244	b	t	8
84	a	98	b	t	8
193	a	262	b	t	109
175	a	222	b	t	107
248	a	264	b	t	204
107	a	197	b	t	100
5	a	158	b	t	0
102	a	307	b	t	100
40	a	248	b	t	4
117	a	232	b	t	101
73	a	80	b	t	7
72	a	211	b	t	7
90	a	248	b	t	9
90	a	96	b	t	9
47	a	90	b	t	4
90	a	178	b	t	9
90	a	95	b	t	9
38	a	90	b	t	3
23	a	90	b	t	2
90	a	191	b	t	9
90	a	254	b	t	9
60	a	90	b	t	6
90	a	211	b	t	9
15	a	90	b	t	1
90	a	162	b	t	9
212	a	293	b	t	201
196	a	239	b	t	109
196	a	238	b	t	109
152	a	196	b	t	105
124	a	185	b	t	102
112	a	124	b	t	101
264	a	270	b	t	206
142	a	242	b	t	104
96	a	220	b	t	9
191	a	220	b	t	109
60	a	220	b	t	6
86	a	207	b	t	8
167	a	274	b	t	106
77	a	107	b	t	7
1	a	282	b	t	0
13	a	129	b	t	1
140	a	268	b	t	104
34	a	46	b	t	3
162	a	270	b	t	106
7	a	212	b	t	0
134	a	167	b	t	103
134	a	203	b	t	103
18	a	287	b	t	1
49	a	131	b	t	4
99	a	193	b	t	9
97	a	294	b	t	9
97	a	242	b	t	9
271	a	275	b	t	207
127	a	299	b	t	102
83	a	293	b	t	8
7	a	34	b	t	0
67	a	169	b	t	6
10	a	112	b	t	1
179	a	214	b	t	107
214	a	287	b	t	201
52	a	274	b	t	5
136	a	254	b	t	103
83	a	268	b	t	8
131	a	154	b	t	103
46	a	56	b	t	4
56	a	171	b	t	5
233	a	288	b	t	203
118	a	184	b	t	101
126	a	131	b	t	102
254	a	264	b	t	205
24	a	285	b	t	2
14	a	150	b	t	1
13	a	133	b	t	1
24	a	240	b	t	2
96	a	270	b	t	9
13	a	279	b	t	1
240	a	279	b	t	204
186	a	204	b	t	108
204	a	280	b	t	200
219	a	293	b	t	201
193	a	219	b	t	109
212	a	218	b	t	201
77	a	127	b	t	7
27	a	77	b	t	2
77	a	303	b	t	7
77	a	230	b	t	7
77	a	300	b	t	7
16	a	77	b	t	1
2	a	77	b	t	0
77	a	247	b	t	7
77	a	82	b	t	7
77	a	209	b	t	7
77	a	299	b	t	7
13	a	253	b	t	1
97	a	240	b	t	9
98	a	234	b	t	9
98	a	307	b	t	9
98	a	213	b	t	9
98	a	306	b	t	9
151	a	202	b	t	105
103	a	219	b	t	100
18	a	282	b	t	1
71	a	306	b	t	7
12	a	116	b	t	1
96	a	252	b	t	9
44	a	219	b	t	4
32	a	42	b	t	3
